frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1110.0,18.530884808013354,0.0009644252137776796,1096:603,1084:493,1227:292:922:277:933:61:1238:76,0.10866121584058783,0.1520637999784459:0.9603405539390019:-0.07425369113050974
1111.0,18.547579298831387,0.0009644252137776796,1052:596,1049:486,1227:292:922:277:933:61:1238:76,0.027265968455594463,0.0550705895031792:0.8633473434637351:-0.00959155081366527
1112.0,18.564273789649416,0.0009644252137776796,1009:589,1015:480,1227:292:922:277:933:61:1238:76,-0.05499037520814843,-0.00959155081366527:0.7986852031468906:0.022739519344756966
1113.0,18.580968280467445,0.0009644252137776796,965:583,975:474,1228:292:922:277:933:61:1238:75,-0.09148701687150786,-0.00959155081366527:0.7986852031468906:0.022739519344756966
1114.0,18.597662771285478,0.0009644252137776796,940:583,940:470,1228:292:922:277:933:61:1238:76,0.0,-0.04192262097208751:0.7663541329884684:0.0550705895031792
1115.0,18.614357262103507,0.0009644252137776796,903:579,903:466,1228:292:922:277:933:61:1238:76,0.0,-0.04192262097208751:0.7986852031468906:0.0550705895031792
1116.0,18.631051752921536,0.0009644252137776796,865:577,865:463,1227:292:922:277:933:60:1238:76,0.0,-0.00959155081366527:0.8310162733053129:-0.07425369113050974
1117.0,18.647746243739565,0.0009644252137776796,826:579,829:460,1228:292:922:277:933:61:1238:76,-0.025204745326941735,0.022739519344756966:0.8633473434637351:-0.2035779717641987
1118.0,18.664440734557598,0.0009644252137776796,788:577,795:459,1228:292:922:277:933:61:1238:76,-0.05925259366343235,0.08740165966160145:0.8633473434637351:-0.3329022523978876
1119.0,18.681135225375627,0.0009644252137776796,752:572,763:459,1228:292:922:277:933:61:1238:76,-0.0970393859819995,0.11973272982002367:0.9280094837805796:-0.42989546287315433
1120.0,18.697829716193656,0.0009644252137776796,717:570,734:460,1228:292:922:277:933:61:1238:76,-0.15333238839832278,0.1520637999784459:1.0896648345726907:-0.46222653303157657
1121.0,18.714524207011685,0.0009644252137776796,681:570,707:462,1228:292:922:277:933:61:1238:76,-0.23624526071843754,0.18439487013686814:1.1543269748895353:-0.46222653303157657
1122.0,18.731218697829718,0.0009644252137776796,646:570,687:469,1228:292:922:277:933:61:1238:76,-0.3856170651546515,0.18439487013686814:1.1543269748895353:-0.46222653303157657
1123.0,18.747913188647747,0.0009644252137776796,611:569,663:474,1228:292:922:277:933:61:1238:76,-0.500820559964483,0.18439487013686814:1.2836512555232242:-0.3329022523978876
1124.0,18.764607679465776,0.0009644252137776796,578:567,641:479,1228:292:922:277:933:61:1238:76,-0.6213235994258147,0.1520637999784459:1.2836512555232242:-0.17124690160577646
1125.0,18.78130217028381,0.0009644252137776796,547:567,620:484,1228:292:922:277:932:61:1238:76,-0.7213831855631042,0.0550705895031792:1.2189891152063796:-0.04192262097208751
1126.0,18.797996661101838,0.0009644252137776796,521:568,600:490,1228:292:922:277:933:61:1238:76,-0.7917675040161115,-0.00959155081366527:1.1543269748895353:0.022739519344756966
1127.0,18.814691151919867,0.0009644252137776796,498:571,581:496,1228:292:922:277:932:61:1238:76,-0.8359878721668329,-0.04192262097208751:1.1543269748895353:-0.00959155081366527
1128.0,18.831385642737896,0.0009644252137776796,478:574,565:503,1228:292:922:277:932:61:1238:76,-0.8863199480647421,-0.04192262097208751:1.1543269748895353:-0.00959155081366527
1129.0,18.84808013355593,0.0009644252137776796,463:578,551:509,1227:292:922:277:932:61:1238:76,-0.9058316094194497,-0.00959155081366527:1.2189891152063796:-0.10658476128893198
1130.0,18.864774624373958,0.0009644252137776796,450:581,540:515,1228:292:922:277:933:61:1238:76,-0.9380474917927135,0.0550705895031792:1.3159823256816465:-0.3329022523978876
1131.0,18.881469115191987,0.0009644252137776796,440:587,530:519,1228:292:922:277:933:61:1238:76,-0.9237491335745736,0.0550705895031792:1.3159823256816465:-0.3329022523978876
1132.0,18.898163606010016,0.0009644252137776796,433:595,523:526,1227:292:922:277:933:61:1238:76,-0.9167136023805363,0.1520637999784459:1.2836512555232242:-0.526888673348421
1133.0,18.91485809682805,0.0009644252137776796,432:601,518:531,1227:292:922:277:933:61:1238:76,-0.8876048815047018,0.18439487013686814:1.251320185364802:-0.6238818838236878
1134.0,18.931552587646078,0.0009644252137776796,429:606,516:536,1228:292:922:277:933:61:1238:76,-0.893258189069532,0.18439487013686814:1.251320185364802:-0.6238818838236878
1135.0,18.948247078464107,0.0009644252137776796,427:611,517:544,1228:292:922:277:933:61:1238:76,-0.9308602652867306,0.18439487013686814:1.3806444659984909:-0.5592197435068433
1136.0,18.964941569282136,0.0009644252137776796,427:615,522:553,1228:292:922:277:933:61:1238:76,-0.9925733625563598,0.1520637999784459:1.4776376764737575:-0.3329022523978876
1137.0,18.98163606010017,0.0009644252137776796,430:618,528:561,1228:292:922:277:933:61:1238:76,-1.0439917189558405,0.022739519344756966:1.4129755361569132:-0.07425369113050974
1138.0,18.998330550918197,0.0009644252137776796,438:623,537:577,1228:292:922:277:933:61:1238:76,-1.1358293757493167,-0.04192262097208751:1.2836512555232242:0.0550705895031792
1139.0,19.015025041736227,0.0009644252137776796,449:628,547:584,1227:292:922:277:933:61:1238:76,-1.148791296892679,-0.04192262097208751:1.251320185364802:0.022739519344756966
1140.0,19.03171953255426,0.0009644252137776796,463:634,561:588,1228:292:922:277:933:61:1238:76,-1.13193702783139,-0.04192262097208751:1.251320185364802:0.022739519344756966
1141.0,19.04841402337229,0.0009644252137776796,481:640,577:595,1227:292:922:277:933:61:1238:76,-1.1324597669369387,-0.00959155081366527:1.2836512555232242:-0.13891583144735423
1142.0,19.065108514190317,0.0009644252137776796,502:649,595:597,1227:292:922:277:932:61:1238:76,-1.060963098135213,0.022739519344756966:1.2836512555232242:-0.2035779717641987
1143.0,19.081803005008346,0.0009644252137776796,526:658,616:601,1227:292:922:277:933:61:1238:76,-1.0062269331267966,0.08740165966160145:1.2836512555232242:-0.3329022523978876
1144.0,19.09849749582638,0.0009644252137776796,554:667,638:603,1227:292:922:277:933:61:1238:76,-0.9197196053504169,0.18439487013686814:1.251320185364802:-0.46222653303157657
1145.0,19.115191986644408,0.0009644252137776796,584:676,665:604,1227:292:922:277:933:61:1238:76,-0.844153986113171,0.18439487013686814:1.121995904731113:-0.4945576031899988
1146.0,19.131886477462437,0.0009644252137776796,614:683,696:605,1227:292:922:277:933:61:1238:76,-0.8103929570163685,0.18439487013686814:1.0573337644142686:-0.526888673348421
1147.0,19.148580968280466,0.0009644252137776796,647:690,704:591,1227:292:922:277:933:61:1238:76,-0.5224034317165288,0.1520637999784459:1.0250026942558463:-0.42989546287315433
1148.0,19.1652754590985,0.0009644252137776796,680:696,755:611,1227:292:922:277:932:61:1238:76,-0.722979353401491,0.11973272982002367:1.0573337644142686:-0.36523332255630986
1149.0,19.181969949916528,0.0009644252137776796,715:702,763:601,1227:292:922:277:932:61:1238:76,-0.4436502750276556,0.11973272982002367:1.0573337644142686:-0.36523332255630986
1150.0,19.198664440734557,0.0009644252137776796,750:707,793:609,1227:292:922:277:932:61:1238:76,-0.4134805321466672,0.022739519344756966:1.0250026942558463:-0.13891583144735423
