frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
174.0,2.9,0.0009943197538205006,404:621,279:629,513:508:483:300:776:257:806:465,-1.5068834940061626
175.0,2.9166666666666665,0.0009943197538205006,408:649,283:667,513:507:483:300:776:257:806:465,-1.4277794518301496
176.0,2.933333333333333,0.0009943197538205006,415:678,294:710,513:507:483:299:776:257:806:465,-1.3122526042957146
177.0,2.95,0.0009943197538205006,427:708,309:755,513:508:483:299:776:257:806:465,-1.191751936945004
178.0,2.966666666666667,0.0009943197538205006,443:739,332:800,513:507:483:299:776:257:806:465,-1.0682990169255338
179.0,2.9833333333333334,0.0009943197538205006,464:769,362:844,513:508:482:300:776:257:806:465,-0.9367736071314745
180.0,3.0,0.0009943197538205006,491:796,400:886,513:507:483:299:776:257:806:465,-0.790922969063121
181.0,3.0166666666666666,0.0009943197538205006,522:822,448:926,513:508:483:299:776:257:806:465,-0.6184279943725194
182.0,3.033333333333333,0.0009943197538205006,555:840,499:955,513:507:483:299:776:257:806:465,-0.45315848320558566
183.0,3.05,0.0009943197538205006,596:855,556:978,513:508:483:300:776:257:806:465,-0.31441572261167955
184.0,3.066666666666667,0.0009943197538205006,639:865,620:993,513:507:483:299:776:257:806:465,-0.14736148108865163
185.0,3.0833333333333335,0.0009943197538205006,684:867,687:997,513:508:483:300:776:257:806:465,0.023072827890143924
186.0,3.1,0.0009943197538205006,728:861,752:989,513:507:483:299:776:257:806:465,0.18534794999569476
187.0,3.1166666666666667,0.0009943197538205006,772:848,817:970,513:508:483:300:776:257:806:465,0.3533701827193976
188.0,3.1333333333333333,0.0009943197538205006,813:828,874:943,513:507:483:299:776:257:806:465,0.48769795368614743
189.0,3.15,0.0009943197538205006,846:806,927:907,513:507:483:299:776:257:806:465,0.6759472142560848
190.0,3.1666666666666665,0.0009943197538205006,875:778,970:869,513:507:483:299:776:257:806:465,0.8069002253836794
191.0,3.183333333333333,0.0009943197538205006,899:748,1005:825,513:507:483:299:776:257:806:465,0.9425612075483921
192.0,3.2,0.0009943197538205006,917:716,1033:777,513:507:483:299:776:257:806:465,1.0866737637699222
193.0,3.216666666666667,0.0009943197538205006,930:684,1052:731,513:507:483:299:776:257:806:465,1.2030733442125485
194.0,3.2333333333333334,0.0009943197538205006,938:654,1065:686,513:507:482:300:776:257:806:464,1.3239658139330623
