frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
127.0,2.1202003338898163,0.001719714729006467,880:853,767:829,1667:1031:1661:863:1704:861:1710:1030,-1.7800758772424368
128.0,2.1368948247078463,0.001719714729006467,880:847,784:808,1682:1018:1675:859:1695:858:1701:1017,-1.9566789961929705
129.0,2.1535893155258763,0.001719714729006467,881:848,,13:928:0:928:0:849:13:849,
130.0,2.1702838063439067,0.001719714729006467,,,717:447:717:239:734:239:734:447,
131.0,2.1869782971619367,0.001719714729006467,,,717:448:715:239:740:238:742:447,
132.0,2.2036727879799667,0.0017191000237532798,,,716:448:715:238:746:237:748:447,
133.0,2.2203672787979967,0.0017172981320857045,,,717:448:715:239:753:238:755:447,
134.0,2.2370617696160267,0.0016867998249937462,,,718:449:713:238:757:237:762:448,
135.0,2.2537562604340566,0.0016830939388637167,,,718:448:713:238:764:237:768:447,
136.0,2.270450751252087,0.001666338547624418,,,718:449:711:238:767:236:774:447,
137.0,2.287145242070117,0.0016455592266884003,,,718:449:711:237:773:235:780:447,
138.0,2.303839732888147,0.0016381165868816446,,,718:450:711:238:779:235:786:447,
139.0,2.320534223706177,0.0016253922978169545,,,718:450:711:238:784:235:791:447,
140.0,2.337228714524207,0.0016253922978169545,,,717:436:711:238:790:235:796:433,
141.0,2.353923205342237,0.0016253922978169545,,,717:396:713:237:797:235:800:394,
142.0,2.370617696160267,0.0016253922978169545,,,716:354:716:237:803:237:803:354,
143.0,2.3873121869782974,0.0016253922978169545,887:854,896:959,716:312:716:237:803:237:803:312,0.08550529367820464
144.0,2.4040066777963274,0.0016253922978169545,897:850,896:959,14:928:0:928:0:849:14:849,-0.009174054545109998
145.0,2.4207011686143574,0.0016253922978169545,897:850,896:959,14:928:0:928:0:848:14:848,-0.009174054545109998
146.0,2.4373956594323873,0.0016253922978169545,898:849,896:959,14:927:0:927:0:848:14:848,-0.01817981507297828
147.0,2.4540901502504173,0.0015394608845782738,897:849,896:959,731:477:644:273:720:241:806:445,-0.009090658665059818
148.0,2.4707846410684473,0.001350609708086279,897:849,896:959,777:519:626:331:719:256:870:445,-0.009090658665059818
149.0,2.4874791318864777,0.0011933700926499383,897:850,896:959,716:450:716:238:935:238:935:450,-0.009174054545109998
150.0,2.5041736227045077,0.001113009577139972,896:849,896:959,716:451:716:237:963:237:963:451,0.0
151.0,2.5208681135225377,0.0010777063054953878,895:849,896:959,716:450:716:236:977:236:977:450,0.009090658665059818
152.0,2.5375626043405677,0.001063026432112995,895:848,894:958,716:450:716:236:983:236:983:450,-0.009090658665059818
153.0,2.5542570951585977,0.0010562773893868522,895:848,896:959,715:451:715:236:984:236:984:451,0.009008765290416915
154.0,2.5709515859766277,0.001054363089494363,895:849,896:959,715:452:715:236:984:236:984:452,0.009090658665059818
155.0,2.5876460767946576,0.001047246769274543,895:849,896:959,716:452:716:236:988:236:988:452,0.009090658665059818
156.0,2.604340567612688,0.0010378603768243328,895:849,896:958,715:452:715:236:991:236:991:452,0.009174054545109998
157.0,2.621035058430718,0.0010268141959471487,898:851,896:959,715:452:715:235:995:235:995:452,-0.018516402068009044
158.0,2.637729549248748,0.0010109513274514864,898:851,896:959,715:453:715:236:1002:236:1002:453,-0.018516402068009044
159.0,2.654424040066778,0.0009960031994647055,898:851,896:959,715:453:715:235:1008:235:1008:453,-0.018516402068009044
160.0,2.671118530884808,0.0009796604071178625,898:851,896:959,716:454:715:236:1015:234:1017:452,-0.018516402068009044
161.0,2.687813021702838,0.0009702436599525499,898:851,896:959,716:453:716:235:1021:235:1021:453,-0.018516402068009044
162.0,2.704507512520868,0.0009669094027381512,898:851,896:959,716:455:714:237:1020:234:1022:453,-0.018516402068009044
163.0,2.7212020033388984,0.0009669094027381512,897:851,896:959,716:456:714:238:1020:234:1022:453,-0.009258994662123083
164.0,2.7378964941569284,0.0009669094027381512,897:851,897:959,716:454:716:236:1021:236:1021:454,0.0
165.0,2.7545909849749584,0.0009669094027381512,897:851,897:959,716:454:716:236:1021:236:1021:454,0.0
166.0,2.7712854757929883,0.0009669094027381512,897:851,896:959,716:454:716:236:1022:236:1022:454,-0.009258994662123083
167.0,2.7879799666110183,0.0009669094027381512,896:851,896:959,716:453:716:235:1022:235:1022:453,0.0
168.0,2.8046744574290483,0.0009669094027381512,896:851,896:959,716:453:716:235:1022:235:1022:453,0.0
169.0,2.8213689482470787,0.0009669094027381512,896:851,897:959,716:453:716:235:1022:235:1022:453,0.009258994662123083
170.0,2.8380634390651087,0.0009669094027381512,896:851,897:958,716:456:714:237:1020:234:1022:453,0.009345522307489902
171.0,2.8547579298831387,0.0009669094027381512,896:851,897:959,716:453:716:235:1021:235:1021:453,0.009258994662123083
172.0,2.8714524207011687,0.0009669094027381512,896:851,897:959,716:453:716:235:1022:235:1022:453,0.009258994662123083
173.0,2.8881469115191987,0.0009669094027381512,896:851,897:959,716:456:714:237:1020:234:1022:453,0.009258994662123083
174.0,2.9048414023372287,0.0009669094027381512,896:851,897:959,716:456:714:237:1020:234:1022:453,0.009258994662123083
175.0,2.9215358931552586,0.0009531577766057525,898:855,898:960,1019:464:712:459:716:232:1023:237,0.0
176.0,2.938230383973289,0.0009531577766057525,898:861,902:970,1018:457:712:453:716:231:1022:236,0.036680787756651845
177.0,2.954924874791319,0.0009531577766057525,897:853,899:963,716:451:716:238:1022:238:1022:451,0.01817981507297828
178.0,2.971619365609349,0.0009531577766057525,898:854,899:962,716:455:716:236:1023:236:1023:455,0.009258994662123083
179.0,2.988313856427379,0.0009531577766057525,898:854,898:962,715:453:715:237:1020:237:1020:453,0.0
180.0,3.005008347245409,0.0009531577766057525,897:852,900:961,717:456:714:239:1018:235:1021:452,0.027515989285454418
181.0,3.021702838063439,0.0009531577766057525,897:851,900:960,715:453:715:236:1020:236:1020:453,0.027515989285454418
182.0,3.0383973288814694,0.0009531577766057525,897:852,899:961,716:453:716:236:1021:236:1021:453,0.018346565113120265
183.0,3.0550918196994994,0.0009531577766057525,897:852,900:961,715:453:715:236:1020:236:1020:453,0.027515989285454418
184.0,3.0717863105175294,0.0009531577766057525,897:852,900:960,715:454:715:236:1020:236:1020:454,0.027770636593421036
185.0,3.0884808013355594,0.0009531577766057525,897:852,899:960,716:454:716:236:1021:236:1021:454,0.018516402068009044
186.0,3.1051752921535893,0.0009531577766057525,897:852,898:961,715:453:715:237:1020:237:1020:453,0.009174054545109998
187.0,3.1218697829716193,0.0009531577766057525,897:852,900:960,715:454:715:237:1020:237:1020:454,0.027770636593421036
188.0,3.1385642737896493,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
189.0,3.1552587646076797,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
190.0,3.1719532554257097,0.0009531577766057525,898:852,897:959,716:454:716:236:1021:236:1021:454,-0.009345522307489902
191.0,3.1886477462437397,0.0009531577766057525,898:852,897:960,716:454:716:236:1021:236:1021:454,-0.009258994662123083
192.0,3.2053422370617697,0.0009531577766057525,898:852,897:960,715:454:715:236:1020:236:1020:454,-0.009258994662123083
193.0,3.2220367278797997,0.0009531577766057525,898:852,897:960,716:454:716:236:1021:236:1021:454,-0.009258994662123083
194.0,3.2387312186978297,0.0009531577766057525,898:852,897:960,716:454:716:236:1021:236:1021:454,-0.009258994662123083
195.0,3.2554257095158596,0.0009531577766057525,898:852,897:959,717:458:714:239:1019:235:1021:454,-0.009345522307489902
196.0,3.27212020033389,0.0009531577766057525,898:852,897:960,717:457:714:239:1019:235:1021:453,-0.009258994662123083
197.0,3.28881469115192,0.0009531577766057525,898:852,897:959,717:458:714:239:1019:235:1021:454,-0.009345522307489902
198.0,3.30550918196995,0.0009531577766057525,898:852,897:959,716:457:715:239:1019:236:1021:454,-0.009345522307489902
199.0,3.32220367278798,0.0009531577766057525,898:852,897:959,717:457:714:239:1019:235:1021:453,-0.009345522307489902
200.0,3.33889816360601,0.0009531577766057525,898:852,897:960,717:457:714:239:1019:235:1021:453,-0.009258994662123083
201.0,3.35559265442404,0.0009531577766057525,898:852,897:959,717:457:714:239:1019:235:1021:453,-0.009345522307489902
202.0,3.3722871452420704,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
203.0,3.3889816360601004,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
204.0,3.4056761268781304,0.0009531577766057525,898:852,897:959,717:457:714:239:1019:235:1021:453,-0.009345522307489902
