frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
1901.0,31.736227045075125,0.0009580615166944796,509:720,524:608,825:435:519:415:533:197:838:216,-0.13313632755164762
1902.0,31.752921535893154,0.0009580615166944796,525:720,538:607,825:435:519:415:533:197:838:216,-0.11454069679668132
1903.0,31.769616026711187,0.0009580615166944796,544:720,551:605,825:435:519:415:533:197:838:216,-0.06079455587478892
1904.0,31.786310517529216,0.0009580615166944796,562:722,565:606,825:435:519:415:533:197:838:216,-0.025856305359259736
1905.0,31.803005008347245,0.0009580615166944796,582:723,579:607,825:435:519:415:533:197:838:216,0.025856305359259736
1906.0,31.819699499165278,0.0009580615166944796,601:726,594:609,825:435:519:415:533:197:838:216,0.059757826388397564
1907.0,31.836393989983307,0.0009580615166944796,620:729,607:613,825:435:519:415:533:197:838:216,0.11160329468538882
1908.0,31.853088480801336,0.0009580615166944796,619:721,621:616,825:435:519:416:533:197:838:216,-0.01904531598201646
1909.0,31.869782971619365,0.0009580615166944796,642:726,634:621,825:435:519:416:533:197:839:216,0.07604355927911707
1910.0,31.886477462437398,0.0009580615166944796,671:733,650:626,825:435:519:416:533:197:839:217,0.19379845306233687
1911.0,31.903171953255427,0.0009580615166944796,692:737,666:633,825:436:519:416:533:197:839:217,0.24497866312686414
1912.0,31.919866444073456,0.0009580615166944796,712:742,683:639,825:435:519:415:533:197:839:217,0.27444858690083795
1913.0,31.936560934891485,0.0009580615166944796,729:747,701:646,824:435:519:415:533:197:839:217,0.2704361251530001
1914.0,31.953255425709518,0.0009580615166944796,750:754,718:654,825:435:519:415:533:197:839:217,0.3097029445424562
1915.0,31.969949916527547,0.0009580615166944796,770:761,737:662,825:435:519:415:533:197:839:217,0.3217505543966422
1916.0,31.986644407345576,0.0009580615166944796,790:770,755:670,824:435:519:415:533:197:839:217,0.33667481938672716
1917.0,32.003338898163605,0.0009580615166944796,809:778,772:679,825:435:519:415:533:197:839:217,0.3576632510112062
1918.0,32.02003338898164,0.0009580615166944796,829:787,790:688,824:435:519:415:533:197:839:217,0.3752708228559573
1919.0,32.03672787979967,0.0009580615166944796,851:797,806:698,825:435:519:415:534:197:839:217,0.4266274931268761
1920.0,32.053422370617696,0.0009580615166944796,870:806,822:708,825:435:519:414:534:197:839:217,0.4554510712508935
1921.0,32.07011686143573,0.0009580615166944796,887:815,837:717,825:436:519:415:534:197:839:217,0.47177751118075
1922.0,32.086811352253754,0.0009580615166944796,904:825,851:728,825:436:519:415:534:197:839:217,0.5000687432153129
1923.0,32.10350584307179,0.0009580615166944796,920:834,865:739,825:435:519:415:533:197:839:217,0.5247957716501074
1924.0,32.12020033388982,0.0009580615166944796,935:844,877:750,825:435:519:415:534:197:839:217,0.5528412215925392
1925.0,32.136894824707845,0.0009580615166944796,949:853,887:761,825:435:519:414:534:197:839:217,0.5930025618815259
1926.0,32.15358931552588,0.0009580615166944796,960:863,898:772,825:434:519:414:534:197:839:217,0.5980778293717074
1927.0,32.17028380634391,0.0009580615166944796,969:872,908:782,825:434:519:414:534:197:839:217,0.5956555153657105
1928.0,32.186978297161936,0.0009580615166944796,979:881,915:791,825:434:519:414:534:197:839:217,0.6181442259351873
1929.0,32.20367278797997,0.0009580615166944796,987:890,923:799,825:434:519:414:534:197:839:217,0.6129350918706182
1930.0,32.220367278797994,0.0009580615166944796,994:898,932:806,825:434:519:414:533:197:839:217,0.5930025618815259
1931.0,32.23706176961603,0.0009580615166944796,999:907,935:817,825:435:519:415:533:197:839:217,0.6181442259351873
1932.0,32.25375626043406,0.0009580615166944796,1006:915,940:825,825:434:519:414:533:197:839:217,0.6327488350021832
1933.0,32.270450751252085,0.0009580615166944796,1009:922,944:832,825:434:519:415:533:197:839:216,0.625485040239229
1934.0,32.28714524207012,0.0009580615166944796,1010:929,946:839,824:435:519:415:533:197:839:217,0.6181442259351873
1935.0,32.30383973288815,0.0009580615166944796,1010:935,947:845,824:434:519:414:533:197:839:217,0.6107259643892086
1936.0,32.320534223706176,0.0009580615166944796,1008:940,951:857,825:434:519:414:533:197:839:216,0.6017758372281682
1937.0,32.33722871452421,0.0009580615166944796,1006:945,944:854,825:434:519:414:533:197:838:216,0.5980778293717074
1938.0,32.35392320534224,0.0009580615166944796,1002:949,939:857,825:434:519:414:533:197:839:217,0.6004397731794763
1939.0,32.37061769616027,0.0009580615166944796,996:951,934:859,825:434:519:414:533:197:839:217,0.5930025618815259
1940.0,32.3873121869783,0.0009580615166944796,989:953,928:860,824:434:519:414:533:197:839:217,0.5805214463603399
1941.0,32.404006677796325,0.0009580615166944796,981:955,924:857,824:435:519:415:533:197:839:217,0.5268046078390561
1942.0,32.42070116861436,0.0009580615166944796,971:956,916:858,824:435:519:415:533:197:839:217,0.5114199986658374
1943.0,32.43739565943239,0.0009580615166944796,960:956,908:857,825:435:519:415:533:197:839:217,0.48364494297395666
1944.0,32.454090150250416,0.0009580615166944796,947:956,898:855,824:435:519:415:533:197:839:217,0.451695986859898
1945.0,32.47078464106845,0.0009580615166944796,933:955,887:852,824:435:519:415:533:197:839:217,0.42002450765265137
1946.0,32.48747913188648,0.0009580615166944796,918:953,880:838,825:435:519:414:534:197:839:217,0.319139594272287
1947.0,32.504173622704506,0.0009580615166944796,902:951,859:846,824:435:519:415:533:197:839:217,0.38868950050623446
1948.0,32.52086811352254,0.0009580615166944796,885:947,842:854,825:435:519:415:533:197:839:217,0.43308943872330663
1949.0,32.53756260434057,0.0009580615166944796,867:943,823:839,825:435:519:415:534:197:839:217,0.40024065703397416
1950.0,32.5542570951586,0.0009580615166944796,848:938,806:836,825:435:519:415:534:197:839:217,0.3906070436976868
1951.0,32.57095158597663,0.0009580615166944796,829:933,790:828,825:435:519:415:533:197:839:217,0.3556358843007598
1952.0,32.587646076794655,0.0009580615166944796,809:927,776:818,825:435:519:415:534:197:839:217,0.29397991780322114
1953.0,32.60434056761269,0.0009580615166944796,789:920,763:810,825:435:519:416:533:197:839:217,0.23210383807515567
1954.0,32.62103505843072,0.0009580615166944796,768:913,744:803,825:436:519:415:533:197:839:217,0.2148154004016586
1955.0,32.637729549248746,0.0009580615166944796,746:904,716:800,825:435:519:415:533:197:839:216,0.2808377246212029
1956.0,32.65442404006678,0.0009580615166944796,720:893,709:786,825:435:519:415:533:197:839:216,0.10244385350712444
1957.0,32.67111853088481,0.0009580615166944796,699:884,679:779,825:435:519:416:533:197:839:216,0.18822150530477075
1958.0,32.68781302170284,0.0009580615166944796,678:876,671:768,825:435:519:415:534:197:839:217,0.06472428141559204
1959.0,32.70450751252087,0.0009580615166944796,685:876,655:759,825:435:519:415:534:197:839:217,0.2510026866430346
1960.0,32.7212020033389,0.0009580615166944796,661:869,640:749,825:435:519:415:533:197:839:217,0.17324566645236494
1961.0,32.73789649415693,0.0009580615166944796,635:862,625:740,825:435:519:416:533:197:839:216,0.081784380617996
1962.0,32.75459098497496,0.0009580615166944796,614:853,610:731,825:435:519:416:533:197:838:216,0.03277514440407577
1963.0,32.771285475792986,0.0009580615166944796,592:844,594:722,825:435:519:416:533:197:839:216,-0.016391974308005267
1964.0,32.78797996661102,0.0009580615166944796,571:835,580:714,825:435:519:416:533:197:838:216,-0.07424345165158135
1965.0,32.80467445742905,0.0009580615166944796,551:826,566:706,824:435:519:416:533:197:838:217,-0.12435499454676144
1966.0,32.82136894824708,0.0009580615166944796,533:817,552:699,825:435:519:416:533:197:839:217,-0.15964666966066154
1967.0,32.83806343906511,0.0009580615166944796,514:808,537:691,825:435:519:416:533:197:838:216,-0.19410609803032688
1968.0,32.85475792988314,0.0009580615166944796,497:799,523:683,824:435:519:416:533:197:838:216,-0.2204937613666717
1969.0,32.87145242070117,0.0009580615166944796,480:790,509:675,824:435:519:415:533:197:839:217,-0.24702365005121815
1970.0,32.8881469115192,0.0009580615166944796,464:782,498:669,824:435:519:416:533:197:838:217,-0.29226848261129845
1971.0,32.904841402337226,0.0009580615166944796,449:774,487:663,824:435:519:416:533:197:838:216,-0.32983663152621534
1972.0,32.92153589315526,0.0009580615166944796,445:762,477:657,824:435:519:416:533:197:838:217,-0.2958197685389974
1973.0,32.93823038397329,0.0009580615166944796,433:755,468:652,824:435:519:416:533:197:838:216,-0.327564442378484
1974.0,32.95492487479132,0.0009580615166944796,421:748,460:649,825:435:519:416:533:197:839:216,-0.3752708228559573
1975.0,32.97161936560935,0.0009580615166944796,409:742,453:644,825:435:519:416:533:197:838:216,-0.42200502990221767
1976.0,32.98831385642738,0.0009580615166944796,399:735,447:642,825:435:519:416:533:197:838:216,-0.4764674194737067
1977.0,33.00500834724541,0.0009580615166944796,388:729,441:639,824:435:519:416:533:197:838:217,-0.5322095041138786
1978.0,33.02170283806344,0.0009580615166944796,379:724,436:636,824:435:519:415:533:197:838:216,-0.5747758616989802
1979.0,33.03839732888147,0.0009580615166944796,372:720,433:634,824:435:519:415:533:197:838:216,-0.6169418905475355
1980.0,33.0550918196995,0.0009580615166944796,367:716,430:633,824:435:519:415:533:197:839:217,-0.6492592025443076
1981.0,33.07178631051753,0.0009580615166944796,363:713,428:632,825:435:519:415:533:197:839:217,-0.6762447004885705
1982.0,33.08848080133556,0.0009580615166944796,361:711,427:630,825:435:519:415:533:197:839:216,-0.6837093116343713
1983.0,33.10517529215359,0.0009580615166944796,360:709,426:630,825:435:519:415:533:196:839:216,-0.6959820566498582
1984.0,33.12186978297162,0.0009580615166944796,360:708,428:629,825:435:519:416:533:197:839:216,-0.7107074345756492
1985.0,33.13856427378965,0.0009580615166944796,361:707,429:630,825:435:519:415:533:197:839:217,-0.7234087222029283
1986.0,33.15525876460768,0.0009580615166944796,363:708,432:630,825:435:519:416:533:197:839:216,-0.724250000748147
1987.0,33.17195325542571,0.0009580615166944796,367:709,435:630,825:435:519:415:533:197:839:217,-0.7107074345756492
1988.0,33.18864774624374,0.0009580615166944796,371:710,439:632,825:435:519:415:533:197:839:216,-0.7170118198069448
1989.0,33.20534223706177,0.0009580615166944796,377:713,446:639,825:435:519:415:533:197:839:217,-0.7504473668667956
1990.0,33.222036727879804,0.0009580615166944796,384:716,454:641,825:435:519:415:533:197:839:217,-0.7509290623979403
1991.0,33.23873121869783,0.0009580615166944796,392:719,463:645,825:436:519:415:533:197:839:217,-0.7647114596176041
1992.0,33.25542570951586,0.0009580615166944796,402:723,472:649,825:435:519:415:533:197:839:217,-0.7576275268040272
1993.0,33.27212020033389,0.0009580615166944796,413:728,480:651,825:435:519:415:533:197:839:217,-0.7160650297092397
1994.0,33.28881469115192,0.0009580615166944796,425:733,492:654,825:435:519:415:533:197:839:217,-0.7033907178712627
1995.0,33.30550918196995,0.0009580615166944796,438:739,505:658,825:435:519:415:533:197:839:217,-0.6910842120702678
1996.0,33.32220367278798,0.0009580615166944796,452:745,521:663,825:435:519:415:534:197:839:217,-0.6995172123364636
1997.0,33.33889816360601,0.0009580615166944796,467:752,533:667,825:435:519:415:533:197:839:217,-0.6602281731061115
1998.0,33.35559265442404,0.0009580615166944796,483:758,546:673,825:435:519:415:533:197:839:217,-0.6378300920834535
1999.0,33.37228714524207,0.0009580615166944796,505:767,559:678,825:435:519:415:533:197:839:217,-0.5453617994034334
2000.0,33.3889816360601,0.0009580615166944796,525:776,566:679,825:435:519:416:533:197:839:217,-0.39990429646811904
2001.0,33.405676126878134,0.0009580615166944796,543:783,580:686,825:435:519:415:533:197:839:217,-0.3644075891452026
2002.0,33.42237061769616,0.0009580615166944796,561:792,592:690,825:435:519:415:533:197:839:217,-0.29505066939137653
2003.0,33.43906510851419,0.0009580615166944796,580:800,607:697,825:435:519:416:533:197:839:217,-0.2563676923177997
2004.0,33.45575959933222,0.0009580615166944796,599:809,622:705,825:435:519:416:533:197:839:217,-0.21765061628704285
2005.0,33.47245409015025,0.0009580615166944796,619:818,638:714,825:435:519:416:533:197:839:217,-0.18069952327929278
2006.0,33.48914858096828,0.0009580615166944796,640:827,654:725,825:435:519:416:533:197:839:217,-0.13640260440094742
2007.0,33.50584307178631,0.0009580615166944796,661:836,670:736,825:435:519:415:533:197:839:217,-0.08975817418995052
2008.0,33.52253756260434,0.0009580615166944796,682:845,687:741,825:435:519:416:533:197:839:217,-0.048039932847762555
2009.0,33.539232053422374,0.0009580615166944796,701:854,703:750,825:435:519:416:533:197:839:217,-0.019228399099707208
2010.0,33.5559265442404,0.0009580615166944796,723:863,720:759,825:435:519:415:533:197:839:217,0.028838156871118882
2011.0,33.57262103505843,0.0009580615166944796,744:871,738:767,824:435:519:415:533:197:839:217,0.057628427477473966
2012.0,33.589315525876465,0.0009580615166944796,765:880,755:775,824:435:519:415:533:197:839:217,0.09495170634275632
2013.0,33.60601001669449,0.0009580615166944796,785:889,772:783,825:435:519:415:533:197:839:217,0.12203211835299894
2014.0,33.62270450751252,0.0009580615166944796,804:897,789:791,825:436:519:415:533:197:839:217,0.14057605140955787
2015.0,33.63939899833055,0.0009580615166944796,823:904,807:801,825:436:519:416:533:197:839:217,0.1541081165654265
2016.0,33.65609348914858,0.0009580615166944796,843:912,817:812,825:436:519:415:533:197:839:217,0.25436805855326594
2017.0,33.672787979966614,0.0009580615166944796,860:918,835:816,825:435:519:415:533:197:839:217,0.24035975832980774
2018.0,33.68948247078464,0.0009580615166944796,878:924,859:825,825:435:519:415:533:197:839:217,0.1896136157743894
2019.0,33.70617696160267,0.0009580615166944796,895:930,866:830,825:436:519:415:533:197:839:217,0.2822574219814911
2020.0,33.722871452420705,0.0009580615166944796,911:934,879:835,825:436:519:415:533:197:839:217,0.3126322660794467
2021.0,33.73956594323873,0.0009580615166944796,926:939,889:840,824:435:519:415:533:197:839:217,0.3576632510112062
2022.0,33.75626043405676,0.0009580615166944796,942:940,900:845,824:435:519:415:533:197:839:217,0.4162692978569417
2023.0,33.77295492487479,0.0009580615166944796,960:942,911:850,825:435:519:415:533:197:839:217,0.4893929922278579
2024.0,33.78964941569282,0.0009580615166944796,971:946,921:852,824:435:519:415:534:197:839:217,0.4888523543277479
2025.0,33.806343906510854,0.0009580615166944796,981:948,926:865,825:435:519:415:534:196:839:217,0.5852170954315596
2026.0,33.82303839732888,0.0009580615166944796,988:949,934:866,825:435:519:415:534:197:839:217,0.5767985905912907
2027.0,33.83973288814691,0.0009580615166944796,990:950,936:859,825:435:519:415:534:197:839:217,0.5355573019577959
2028.0,33.856427378964945,0.0009580615166944796,990:951,941:859,825:435:519:414:534:197:839:217,0.4893929922278579
2029.0,33.87312186978297,0.0009580615166944796,993:950,949:862,825:434:519:414:534:197:839:217,0.4636476090008061
2030.0,33.889816360601,0.0009580615166944796,996:949,949:855,824:434:519:414:534:197:839:217,0.4636476090008061
2031.0,33.906510851419036,0.0009580615166944796,998:946,955:856,824:434:519:414:533:197:839:217,0.4457123126286356
2032.0,33.92320534223706,0.0009580615166944796,998:942,957:852,824:434:519:414:533:197:839:217,0.42746431301522547
2033.0,33.939899833055094,0.0009580615166944796,997:938,956:849,825:434:519:414:533:197:839:217,0.4316950173163265
2034.0,33.95659432387312,0.0009580615166944796,996:932,957:836,825:433:519:414:533:197:838:216,0.38588266939807375
2035.0,33.97328881469115,0.0009580615166944796,993:926,954:832,825:434:519:414:533:197:839:217,0.3932794050538968
2036.0,33.989983305509185,0.0009580615166944796,988:919,949:825,825:434:519:414:533:197:839:217,0.3932794050538968
2037.0,34.00667779632721,0.0009580615166944796,982:912,944:818,825:435:519:415:533:197:839:217,0.3841693643925995
2038.0,34.02337228714524,0.0009580615166944796,974:905,934:810,825:435:519:415:533:197:839:217,0.39852244566642026
2039.0,34.040066777963276,0.0009580615166944796,964:897,924:802,825:435:519:415:534:197:839:217,0.39852244566642026
2040.0,34.0567612687813,0.0009580615166944796,952:890,918:787,825:435:519:415:533:197:839:217,0.3188351107618671
2041.0,34.073455759599334,0.0009580615166944796,938:883,908:777,825:436:519:415:533:197:839:217,0.2758058985885225
2042.0,34.090150250417366,0.0009580615166944796,925:874,897:767,825:436:519:415:533:197:839:217,0.25594313600468205
2043.0,34.10684474123539,0.0009580615166944796,910:865,885:756,825:436:519:415:534:197:839:217,0.22545836628305996
2044.0,34.123539232053425,0.0009580615166944796,895:857,873:746,825:436:519:416:534:197:839:217,0.19566245933205176
